순수판정,조치,플랫폼,S2판매채널명,판매채널콘텐츠ID,판매채널ID,콘텐츠ID,콘텐츠명,콘텐츠형태,판매채널명,사용안함_사용금지_표식,지급정산관리_존재,지급정산관리_판매채널명,지급정산관리_콘텐츠명,지급정산관리_콘텐츠ID,IPS_존재,콘텐츠명_IPS,담당부서,담당자명,장르,세부장르,원본파일,판매채널콘텐츠ID_빈값,지급정산관리_지급정산상태,지급정산관리_승인상태,귀속법인,서비스유형,작가필명,등급
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,교보,교보문고(소설),488807,87,247110,신기한세상재미난이야기-축제!기념일속으로!,소설,교보문고(소설),N,N,,,,Y,신기한세상재미난이야기-축제!기념일속으로!,소설편집팀,이선근,,기타,교보문고(소설)_원본.xlsx,N,,,키다리스튜디오,,편집부,비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,교보,교보문고(소설),487100,87,246341,신기한세상재미난이야기-학교이야기,소설,교보문고(소설),N,N,,,,Y,신기한세상재미난이야기-학교이야기,소설편집팀,이선근,,기타,교보문고(소설)_원본.xlsx,N,,,키다리스튜디오,,편집부,비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,교보,교보문고(소설),560794,87,278167,악녀실격,소설,교보문고(소설),N,N,,,,Y,악녀실격,소설유통팀,이규희,여성향,로맨스판타지,교보문고(소설)_원본.xlsx,N,,,키다리스튜디오,연재,,비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,교보,교보문고(소설),488133,87,246977,악역이사는법,소설,교보문고(소설),N,N,,,,Y,악역이사는법,소설편집팀,이선근,여성향,BL,교보문고(소설)_원본.xlsx,N,,,키다리스튜디오,,늑대77,성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,교보,교보문고(소설),487105,87,246346,알고싶어요눈의미스테리:알고싶어요눈의잡학,소설,교보문고(소설),N,N,,,,Y,알고싶어요눈의미스테리:알고싶어요눈의잡학,소설편집팀,이선근,,기타,교보문고(소설)_원본.xlsx,N,,,키다리스튜디오,,편집부,비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,교보,교보문고(소설),115020,87,114370,애검몽,소설,교보문고(소설),N,N,,,,Y,애검몽,소설편집팀,이선근,남성향,"성인물,무협",교보문고(소설)_원본.xlsx,N,,,키다리스튜디오,단행본,강태산,성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,교보,교보문고(소설),115215,87,114555,여탐정 최유리 시리즈,소설,교보문고(소설),N,N,,,,Y,여탐정 최유리 시리즈,소설편집팀,이선근,,일반서,교보문고(소설)_원본.xlsx,N,,,키다리스튜디오,단행본,백휴,비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,교보,교보문고(소설),163147,87,160068,용쟁혈투,소설,교보문고(소설),N,N,,,,Y,용쟁혈투,소설편집팀,이선근,남성향,무협,교보문고(소설)_원본.xlsx,N,,,키다리스튜디오,,와룡생,비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,교보,교보문고(소설),780273,87,312763,우편배달부 하나키 토우코 시리즈,소설,교보문고(소설),N,N,,,,Y,우편배달부 하나키 토우코 시리즈,소설유통팀,김성경,,기타,교보문고(소설)_원본.xlsx,N,,,키다리스튜디오,,,-
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,교보,교보문고(소설),708651,87,123695,원나잇 노썸씽,소설,교보문고(소설),N,N,,,,Y,원나잇 노썸씽,소설편집팀,이선근,여성향,로맨스,교보문고(소설)_원본.xlsx,N,,,키다리스튜디오,연재,간단,성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,교보,교보문고(소설),700532,87,318202,원나잇 노썸씽(15세 개정판),소설,교보문고(소설),N,N,,,,Y,원나잇 노썸씽(15세 개정판),소설유통팀,김성경,,로맨스,교보문고(소설)_원본.xlsx,N,,,키다리스튜디오,,,-
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,교보,교보문고(소설),717665,87,311992,월영 골동품 감정첩,소설,교보문고(소설),N,N,,,,Y,월영 골동품 감정첩,소설유통팀,김성경,,기타,교보문고(소설)_원본.xlsx,N,,,키다리스튜디오,,,-
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,교보,교보문고(소설),715973,87,318264,윤재인의 컬러시리즈,소설,교보문고(소설),N,N,,,,Y,윤재인의 컬러시리즈,소설유통팀,김성경,,로맨스,교보문고(소설)_원본.xlsx,N,,,키다리스튜디오,,,-
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,교보,교보문고(소설),713557,87,315254,음란검객,소설,교보문고(소설),N,N,,,,Y,음란검객,소설유통팀,김성경,,,교보문고(소설)_원본.xlsx,N,,,키다리스튜디오,,,-
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,교보,교보문고(소설),115662,87,114987,이름을 세 번 부를 때까지,소설,교보문고(소설),N,N,,,,Y,이름을 세 번 부를 때까지,봄툰소설편집팀,허은지,여성향,BL,교보문고(소설)_원본.xlsx,N,,,키다리스튜디오,단행본,두고,성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,교보,교보문고(소설),693213,87,319789,이상한 고양이 연립주택,소설,교보문고(소설),N,N,,,,Y,이상한 고양이 연립주택,소설유통팀,김성경,,,교보문고(소설)_원본.xlsx,N,,,키다리스튜디오,,,-
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,교보,교보문고(소설),163149,87,160069,잔다르크,소설,교보문고(소설),N,N,,,,Y,잔다르크,소설2팀,김인희,기타,기타,교보문고(소설)_원본.xlsx,N,,,키다리스튜디오,,마크 트웨인Mark Twain,비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,교보,교보문고(소설),718679,87,318814,잘못된 결혼: 나의 뱀파이어 남편,소설,교보문고(소설),N,N,,,,Y,잘못된 결혼: 나의 뱀파이어 남편,소설유통팀,김성경,,로맨스,교보문고(소설)_원본.xlsx,N,,,키다리스튜디오,,,-
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,교보,교보문고(소설),487109,87,246350,재미있는영어이야기-영어속담,소설,교보문고(소설),N,N,,,,Y,재미있는영어이야기-영어속담,소설편집팀,이선근,여성향,,교보문고(소설)_원본.xlsx,N,,,키다리스튜디오,,서현봉 편저,비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,교보,교보문고(소설),489568,87,247438,재미있는중국인의해학이야기,소설,교보문고(소설),N,N,,,,Y,재미있는중국인의해학이야기,소설편집팀,이선근,,,교보문고(소설)_원본.xlsx,N,,,키다리스튜디오,,서현봉,비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,교보,교보문고(소설),487071,87,160396,조선명탐정정약용-밀행,소설,교보문고(소설),N,N,,,,Y,조선명탐정정약용-밀행,소설2팀,김인희,기타,"기타,스릴러",교보문고(소설)_원본.xlsx,N,,,키다리스튜디오,,여설하,비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,교보,교보문고(소설),487070,87,246315,조선명탐정정약용-암행(暗行),소설,교보문고(소설),N,N,,,,Y,조선명탐정정약용-암행(暗行),소설편집팀,이선근,,"기타,스릴러",교보문고(소설)_원본.xlsx,N,,,키다리스튜디오,,여설하,비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,교보,교보문고(소설),163369,87,160173,중원지,소설,교보문고(소설),N,N,,,,Y,중원지,소설편집팀,이선근,남성향,무협,교보문고(소설)_원본.xlsx,N,,,키다리스튜디오,,와룡생,비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,교보,교보문고(소설),488814,87,247112,"창부,그렇지만미녀?",소설,교보문고(소설),N,N,,,,Y,"창부,그렇지만미녀?",소설편집팀,이선근,,기타,교보문고(소설)_원본.xlsx,N,,,키다리스튜디오,,편집부,비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,교보,교보문고(소설),488816,87,160168,철골빙심,소설,교보문고(소설),N,N,,,,Y,철골빙심,소설편집팀,이선근,남성향,무협,교보문고(소설)_원본.xlsx,N,,,키다리스튜디오,,"소일,소일 | 박영창, 왕문정 번역",비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,교보,교보문고(소설),487086,87,246327,최고의다이아몬드:보석이야기,소설,교보문고(소설),N,N,,,,Y,최고의다이아몬드:보석이야기,소설편집팀,이선근,,기타,교보문고(소설)_원본.xlsx,N,,,키다리스튜디오,,편집부,비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,교보,교보문고(소설),487087,87,246328,최고의악인들,소설,교보문고(소설),N,N,,,,Y,최고의악인들,소설편집팀,이선근,,기타,교보문고(소설)_원본.xlsx,N,,,키다리스튜디오,,편집부,비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,교보,교보문고(소설),163355,87,160169,혈방,소설,교보문고(소설),N,N,,,,Y,혈방,소설편집팀,이선근,남성향,무협,교보문고(소설)_원본.xlsx,N,,,키다리스튜디오,,"와룡생,와룡생 | 김종진 번역",비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,교보,교보문고(소설),804039,87,160163,혈안은구,소설,교보문고(소설),N,N,,,,Y,혈안은구,소설편집팀,이선근,남성향,무협,교보문고(소설)_원본.xlsx,N,,,키다리스튜디오,,"진청운,진청운 | 왕문정 번역",비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,교보,교보문고(소설),163362,87,160170,협골단심,소설,교보문고(소설),N,N,,,,Y,협골단심,소설편집팀,이선근,남성향,무협,교보문고(소설)_원본.xlsx,N,,,키다리스튜디오,,"양우생,양우생 | 이덕옥 번역",비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,교보,교보문고(소설),487095,87,246336,혜정교살인사건,소설,교보문고(소설),N,N,,,,Y,혜정교살인사건,소설편집팀,이선근,,"기타,스릴러",교보문고(소설)_원본.xlsx,N,,,키다리스튜디오,,백휴,비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,교보,교보문고(소설),716834,87,116350,호협천추,소설,교보문고(소설),N,N,,,,Y,호협천추,소설편집팀,이선근,남성향,무협,교보문고(소설)_원본.xlsx,N,,,키다리스튜디오,단행본,강태산,비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,교보,교보문고(소설),702171,87,116357,혼비백산,소설,교보문고(소설),N,N,,,,Y,혼비백산,소설편집팀,이선근,남성향,무협,교보문고(소설)_원본.xlsx,N,,,키다리스튜디오,단행본,강태산,비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,교보,교보문고(소설),711724,87,315395,후카가와 텐구 삼자매,소설,교보문고(소설),N,N,,,,Y,후카가와 텐구 삼자매,소설유통팀,김성경,,,교보문고(소설)_원본.xlsx,N,,,키다리스튜디오,,,-
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,교보,교보문고(소설),163337,87,160164,흑검천하,소설,교보문고(소설),N,N,,,,Y,흑검천하,소설편집팀,이선근,남성향,무협,교보문고(소설)_원본.xlsx,N,,,키다리스튜디오,,"진청운,진청운 | 이덕옥 번역",비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,교보,교보문고(톡소다),691552,65,312848,고양이의 안주인이 되어버렸다,소설,교보문고(톡소다),N,N,,,,Y,고양이의 안주인이 되어버렸다,소설유통팀,김성경,,로맨스,교보문고(톡소다)_원본.xlsx,N,,,키다리스튜디오,,,-
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,교보,교보문고(톡소다),883435,65,326477,괴롭혀주세요 악역 아가씨,웹툰,교보문고(톡소다),N,N,,,,Y,괴롭혀주세요 악역 아가씨,해외사업팀,양은지,여성향,GL,교보문고(톡소다)_원본.xlsx,N,,,키다리스튜디오,연재,,비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,교보,교보문고(톡소다),580145,65,288456,남편이 정부를 데려왔다,소설,교보문고(톡소다),N,N,,,,Y,남편이 정부를 데려왔다,소설유통팀,이규희,여성향,로맨스판타지,교보문고(톡소다)_원본.xlsx,N,,,키다리스튜디오,연재,,비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,교보,교보문고(톡소다),717840,65,315632,네가 떠난 후,소설,교보문고(톡소다),N,N,,,,Y,네가 떠난 후,소설유통팀,김성경,,로맨스,교보문고(톡소다)_원본.xlsx,N,,,키다리스튜디오,,,-
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,교보,교보문고(톡소다),675246,65,112272,능력 믿고 막 간다,소설,교보문고(톡소다),N,N,,,,Y,능력 믿고 막 간다,소설편집팀,이선근,남성향,판타지,교보문고(톡소다)_원본.xlsx,N,,,키다리스튜디오,단행본,반취객,비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,교보,교보문고(톡소다),853138,65,323032,러브 바이트[봄툰KR],소설,교보문고(톡소다),N,N,,,,Y,러브 바이트[봄툰KR],봄툰소설편집팀,허은지,여성향,BL,교보문고(톡소다)_원본.xlsx,N,,,키다리스튜디오,단행본,삐삐,성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,교보,교보문고(톡소다),677863,65,113923,소뢰아,소설,교보문고(톡소다),N,N,,,,Y,소뢰아,소설편집팀,이선근,남성향,성인물,교보문고(톡소다)_원본.xlsx,N,,,키다리스튜디오,단행본,강태산,성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,교보,교보문고(톡소다),794663,65,119603,슈가 트랩,소설,교보문고(톡소다),N,N,,,,Y,슈가 트랩,봄툰소설편집팀,허은지,여성향,BL,교보문고(톡소다)_원본.xlsx,N,,,키다리스튜디오,,현지하,성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,교보,교보문고(톡소다),560796,65,278167,악녀실격,소설,교보문고(톡소다),N,N,,,,Y,악녀실격,소설유통팀,이규희,여성향,로맨스판타지,교보문고(톡소다)_원본.xlsx,N,,,키다리스튜디오,연재,,비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,교보,교보문고(톡소다),708635,65,123695,원나잇 노썸씽,소설,교보문고(톡소다),N,N,,,,Y,원나잇 노썸씽,소설편집팀,이선근,여성향,로맨스,교보문고(톡소다)_원본.xlsx,N,,,키다리스튜디오,연재,간단,성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,교보,교보문고(톡소다),700516,65,318202,원나잇 노썸씽(15세 개정판),소설,교보문고(톡소다),N,N,,,,Y,원나잇 노썸씽(15세 개정판),소설유통팀,김성경,,로맨스,교보문고(톡소다)_원본.xlsx,N,,,키다리스튜디오,,,-
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,교보,교보문고(톡소다),718663,65,318814,잘못된 결혼: 나의 뱀파이어 남편,소설,교보문고(톡소다),N,N,,,,Y,잘못된 결혼: 나의 뱀파이어 남편,소설유통팀,김성경,,로맨스,교보문고(톡소다)_원본.xlsx,N,,,키다리스튜디오,,,-
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,교보,교보문고(톡소다),716823,65,116350,호협천추,소설,교보문고(톡소다),N,N,,,,Y,호협천추,소설편집팀,이선근,남성향,무협,교보문고(톡소다)_원본.xlsx,N,,,키다리스튜디오,단행본,강태산,비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,교보,교보문고(톡소다),702163,65,116357,혼비백산,소설,교보문고(톡소다),N,N,,,,Y,혼비백산,소설편집팀,이선근,남성향,무협,교보문고(톡소다)_원본.xlsx,N,,,키다리스튜디오,단행본,강태산,비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,구글,구글(소설),165907,82,107917,[10%할인] 질풍권 (전6권 완결),소설,구글(소설),N,N,,,,Y,[10%할인] 질풍권 (전6권 완결),소설편집팀,이선근,,무협,구글(소설)_원본.xlsx,N,,,키다리스튜디오,단행본,별도,비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,구글,구글(소설),108432,82,107919,[10%할인]검무흔(개정판. 무삭제본),소설,구글(소설),N,N,,,,Y,[10%할인]검무흔(개정판. 무삭제본),소설편집팀,이선근,남성향,성인물,구글(소설)_원본.xlsx,N,,,키다리스튜디오,단행본,천중행,성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,구글,구글(소설),166072,82,107940,[개정판]팝콘은 옥수수로 튀긴다,소설,구글(소설),N,N,,,,Y,[개정판]팝콘은 옥수수로 튀긴다,소설편집팀,이선근,,현대로맨스,구글(소설)_원본.xlsx,N,,,키다리스튜디오,단행본,낭인,비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,구글,구글(소설),109049,82,108533,[세트] 와룡등천 (전6권 완결),소설,구글(소설),N,N,,,,Y,[세트] 와룡등천 (전6권 완결),소설편집팀,이선근,,무협,구글(소설)_원본.xlsx,N,,,키다리스튜디오,단행본,동윤,비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,구글,구글(소설),109073,82,108557,[세트] 진천뇌협 (전6권 완결),소설,구글(소설),N,N,,,,Y,[세트] 진천뇌협 (전6권 완결),소설편집팀,이선근,,무협,구글(소설)_원본.xlsx,N,,,키다리스튜디오,단행본,동윤,비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,구글,구글(소설),568058,82,109432,[연재] 노룡탄(무삭제판),소설,구글(소설),N,N,,,,Y,[연재] 노룡탄(무삭제판),소설편집팀,이선근,남성향,성인물,구글(소설)_원본.xlsx,N,,,키다리스튜디오,연재,강태산,성인
