파일,S2 판매채널,플랫폼,정산서_원본행번호,정산서원본_source_row,정산서_콘텐츠명,이전_정제키,이전_S2상태,이전_S2_ID,이전_S2콘텐츠명,이전_검토필요,신규_정제키,신규_S2상태,신규_S2_ID,신규_S2콘텐츠명,신규_검토필요,_merge
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4198,,[연재] 혜정이의 야한 이야기,혜정이의야한이야기,no_match,,,Y,혜정이의야한이야기,matched,846391,0_혜정이의 야한 이야기_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4199,,[연재] 혜정이의 야한 이야기,혜정이의야한이야기,no_match,,,Y,혜정이의야한이야기,matched,846391,0_혜정이의 야한 이야기_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4200,,[연재] 혜정이의 야한 이야기,혜정이의야한이야기,no_match,,,Y,혜정이의야한이야기,matched,846391,0_혜정이의 야한 이야기_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4201,,[연재] 혜정이의 야한 이야기,혜정이의야한이야기,no_match,,,Y,혜정이의야한이야기,matched,846391,0_혜정이의 야한 이야기_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4202,,[연재] 혜정이의 야한 이야기,혜정이의야한이야기,no_match,,,Y,혜정이의야한이야기,matched,846391,0_혜정이의 야한 이야기_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4203,,[연재] 혜정이의 야한 이야기,혜정이의야한이야기,no_match,,,Y,혜정이의야한이야기,matched,846391,0_혜정이의 야한 이야기_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4204,,[연재] 혜정이의 야한 이야기,혜정이의야한이야기,no_match,,,Y,혜정이의야한이야기,matched,846391,0_혜정이의 야한 이야기_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4205,,[연재] 혜정이의 야한 이야기,혜정이의야한이야기,no_match,,,Y,혜정이의야한이야기,matched,846391,0_혜정이의 야한 이야기_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4206,,[연재] 혜정이의 야한 이야기,혜정이의야한이야기,no_match,,,Y,혜정이의야한이야기,matched,846391,0_혜정이의 야한 이야기_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4207,,[연재] 혜정이의 야한 이야기,혜정이의야한이야기,no_match,,,Y,혜정이의야한이야기,matched,846391,0_혜정이의 야한 이야기_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4208,,[연재] 혜정이의 야한 이야기,혜정이의야한이야기,no_match,,,Y,혜정이의야한이야기,matched,846391,0_혜정이의 야한 이야기_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4209,,[연재] 혜정이의 야한 이야기,혜정이의야한이야기,no_match,,,Y,혜정이의야한이야기,matched,846391,0_혜정이의 야한 이야기_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4210,,[연재] 혜정이의 야한 이야기,혜정이의야한이야기,no_match,,,Y,혜정이의야한이야기,matched,846391,0_혜정이의 야한 이야기_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4211,,[연재] 혜정이의 야한 이야기,혜정이의야한이야기,no_match,,,Y,혜정이의야한이야기,matched,846391,0_혜정이의 야한 이야기_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,7723,,[연재] 야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,868970,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,7724,,[연재] 야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,868970,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,7725,,[연재] 야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,868970,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,7726,,[연재] 야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,868970,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,7727,,[연재] 야한 연극의 TS 주인공이 되었다,야한연극의ts주인공이되었다,no_match,,,Y,야한연극의ts주인공이되었다,matched,873605,0_야한 연극의 TS 주인공이 되었다_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,7728,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,7729,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,7730,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,7731,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,7732,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,7733,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,7734,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,7735,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,7736,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,7737,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,7738,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,7739,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,7740,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,7741,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,7742,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,7743,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,7744,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,7745,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,7746,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,7747,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,7748,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,7749,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,7750,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,7751,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,7752,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,7753,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,7754,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,7755,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,7756,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,7757,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,7758,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,7759,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,7760,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,7761,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,7762,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,7763,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,7764,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,7765,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,7766,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,7767,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,7768,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
