판매채널콘텐츠ID,콘텐츠ID,콘텐츠명,정제_콘텐츠명,판매채널ID,판매채널명,그룹콘텐츠ID,그룹콘텐츠명,플랫폼콘텐츠ID,콘텐츠형태,콘텐츠상태,최초연재일,담당자,담당부서,정산시작여부,제외사유
402075,166530,[BL] 간운보월(看雲步月),간운보월,5,레진KR(1148700708),498324,[BL]간운보월(看雲步月),6587048157511680,소설,완결,2017-04-20,정유선,편집3팀,N,S2 정산정보 누락 건 등재
402077,166531,부서진 꽃,부서진꽃,5,레진KR(1148700708),498325,부서진꽃,6605663257493504,소설,완결,2016-04-14,정유선,편집3팀,N,S2 정산정보 누락 건 등재
402080,166534,화산검종,화산검종,5,레진KR(1148700708),462280,화산검종,6669497612369920,소설,완결,2016-05-12,정유선,편집3팀,N,S2 정산정보 누락 건 등재
402084,166538,[BL] 이뤄지지 않는 사랑을 하고 있다,이뤄지지않는사랑을하고있다,5,레진KR(1148700708),378906,현대지능개발사,6746115872915456,소설,완결,2016-01-06,정유선,편집3팀,N,S2 정산정보 누락 건 등재
402095,166549,[BL] 골든 보이(Golden boy),골든보이,5,레진KR(1148700708),384825,가하,4521627117420544,소설,완결,2016-08-11,정유선,편집3팀,N,S2 정산정보 누락 건 등재
402097,166551,꽃 같은 주군님,꽃같은주군님,5,레진KR(1148700708),498332,꽃같은주군님,4627574385541120,소설,시즌완결,2017-08-11,정유선,편집3팀,N,S2 정산정보 누락 건 등재
402098,166552,[BL] 리테이크 (Retake),리테이크,5,레진KR(1148700708),498333,[BL]리테이크(Retake),4662725194809344,소설,완결,2099-08-24,정유선,편집3팀,N,S2 정산정보 누락 건 등재
402099,166553,[BL] 빛나는 인연 -꽃바람-,빛나는인연꽃바람,5,레진KR(1148700708),378906,현대지능개발사,4669726930501632,소설,완결,2016-09-13,정유선,편집3팀,N,S2 정산정보 누락 건 등재
402101,166555,[BL] S급 집사의 신부 수업,s급집사의신부수업,5,레진KR(1148700708),378906,현대지능개발사,4673351257161728,소설,완결,2015-12-03,정유선,편집3팀,N,S2 정산정보 누락 건 등재
402108,166562,이 여관은 미소녀만 잘 수 있습니다,이여관은미소녀만잘수있습니다,5,레진KR(1148700708),498336,이여관은미소녀만잘수있습니다,4907065972359168,소설,완결,2017-06-15,정유선,편집3팀,N,S2 정산정보 누락 건 등재
402112,166566,사자의 귀환,사자의귀환,5,레진KR(1148700708),498339,사자의귀환,4926242927411200,소설,완결,2016-07-21,정유선,편집3팀,N,S2 정산정보 누락 건 등재
402116,166570,[BL] 수상한 남자,수상한남자,5,레진KR(1148700708),498341,[BL]수상한남자,4982164276117504,소설,시즌완결,2016-09-20,정유선,편집3팀,N,S2 정산정보 누락 건 등재
402117,166571,신혼 스토커,신혼스토커,5,레진KR(1148700708),498342,신혼스토커,5010770839994368,소설,완결,2016-04-21,정유선,편집3팀,N,S2 정산정보 누락 건 등재
402121,166575,백합의 기사와 장미의 공주,백합의기사와장미의공주,5,레진KR(1148700708),498343,백합의기사와장미의공주,5054615421452288,소설,완결,2017-07-10,정유선,편집3팀,N,S2 정산정보 누락 건 등재
402122,166576,여왕님의 성노예,여왕님의성노예,5,레진KR(1148700708),498344,여왕님의성노예,5065853625434112,소설,완결,2016-12-14,정유선,편집3팀,N,S2 정산정보 누락 건 등재
402128,166582,[BL] 운명,운명,5,레진KR(1148700708),498348,[BL]운명,5192419797368832,소설,완결,2017-04-20,정유선,편집3팀,N,S2 정산정보 누락 건 등재
402129,166583,"그대, 사랑하기를",그대사랑하기를,5,레진KR(1148700708),498349,"그대,사랑하기를",5213842554748928,소설,완결,2016-09-01,정유선,편집3팀,N,S2 정산정보 누락 건 등재
402136,166590,[BL] 동네 맛집,동네맛집,5,레진KR(1148700708),378282,동아미디어,5334758570328064,소설,완결,2017-04-20,정유선,편집3팀,N,S2 정산정보 누락 건 등재
402138,166592,산동악가,산동악가,5,레진KR(1148700708),498352,산동악가,5356675729195008,소설,완결,2016-05-12,정유선,편집3팀,N,S2 정산정보 누락 건 등재
402140,166594,불꽃처럼 치명적인 유혹,불꽃처럼치명적인유혹,5,레진KR(1148700708),498353,불꽃처럼치명적인유혹,5402412900941824,소설,완결,2016-09-22,정유선,편집3팀,N,S2 정산정보 누락 건 등재
402141,166595,아딘미르의 가시꽃,아딘미르의가시꽃,5,레진KR(1148700708),498354,아딘미르의가시꽃,5438798632058880,소설,완결,2016-02-03,정유선,편집3팀,N,S2 정산정보 누락 건 등재
402142,166596,어긋난 짝사랑,어긋난짝사랑,5,레진KR(1148700708),498355,어긋난짝사랑,5441544124891136,소설,완결,2015-11-30,정유선,편집3팀,N,S2 정산정보 누락 건 등재
402151,166603,디저트 귀공자는 괴로워,디저트귀공자는괴로워,5,레진KR(1148700708),498359,디저트귀공자는괴로워,5573631776391168,소설,완결,2016-08-11,정유선,편집3팀,N,S2 정산정보 누락 건 등재
402158,166610,마족과 용사의 야릇한 비밀,마족과용사의야릇한비밀,5,레진KR(1148700708),498362,마족과용사의야릇한비밀,5711310070480896,소설,완결,2017-03-03,정유선,편집3팀,N,S2 정산정보 누락 건 등재
402164,166616,천 일의 계약,천일의계약,5,레진KR(1148700708),498364,천일의계약,5787442526814208,소설,완결,2016-04-28,정유선,편집3팀,N,S2 정산정보 누락 건 등재
402173,166624,교미교미,교미교미,5,레진KR(1148700708),498366,교미교미,5941493397979136,소설,완결,2017-08-10,정유선,편집3팀,N,S2 정산정보 누락 건 등재
402175,166626,시간의 연인들,시간의연인들,5,레진KR(1148700708),498368,시간의연인들,5955981122207744,소설,완결,2016-11-03,정유선,편집3팀,N,S2 정산정보 누락 건 등재
402176,166627,오직 너 하나만이,오직너하나만이,5,레진KR(1148700708),498369,오직너하나만이,5969250156281856,소설,완결,2016-08-18,정유선,편집3팀,N,S2 정산정보 누락 건 등재
402180,166631,[BL] 광야,광야,5,레진KR(1148700708),498373,[BL]광야,6078786570027008,소설,완결,2017-06-22,정유선,편집3팀,N,S2 정산정보 누락 건 등재
402184,166635,알파 플레이어,알파플레이어,5,레진KR(1148700708),498375,알파플레이어,6198516338917376,소설,완결,2016-06-02,정유선,편집3팀,N,S2 정산정보 누락 건 등재
402190,166641,[백합] 돌이킬 수 없는,돌이킬수없는,5,레진KR(1148700708),496267,[백합]돌이킬수없는,6327310974976000,소설,시즌완결,2017-03-26,정유선,편집3팀,N,S2 정산정보 누락 건 등재
402197,166648,포로,포로,5,레진KR(1148700708),378388,블루픽스튜디오,6533782927048704,소설,완결,2015-09-25,정유선,편집3팀,N,S2 정산정보 누락 건 등재
402199,166650,프린세스 킬러,프린세스킬러,5,레진KR(1148700708),498380,프린세스킬러,6555802821722112,소설,완결,2015-10-04,정유선,편집3팀,N,S2 정산정보 누락 건 등재
402204,166655,훔쳐 보는 남자,훔쳐보는남자,5,레진KR(1148700708),498382,훔쳐보는남자,6624014655815680,소설,완결,2017-04-06,정유선,편집3팀,N,S2 정산정보 누락 건 등재
402208,166658,철혈의 오버로드,철혈의오버로드,5,레진KR(1148700708),498384,철혈의오버로드,6694223933079552,소설,완결,2016-11-24,정유선,편집3팀,N,S2 정산정보 누락 건 등재
402210,166660,청운적하검,청운적하검,5,레진KR(1148700708),498385,청운적하검,6720242383585280,소설,완결,2016-10-13,정유선,편집3팀,N,S2 정산정보 누락 건 등재
402224,166674,[BL] 너를 위한 랩소디,너를위한랩소디,5,레진KR(1148700708),498390,[BL]너를위한랩소디,4728108396314624,소설,시즌완결,2017-08-18,정유선,편집3팀,N,S2 정산정보 누락 건 등재
402231,166680,현대 마도학자,현대마도학자,5,레진KR(1148700708),498392,현대마도학자,4871091660259328,소설,완결,2016-10-06,정유선,편집3팀,N,S2 정산정보 누락 건 등재
402232,166681,프린세스 나이트,프린세스나이트,5,레진KR(1148700708),498393,프린세스나이트,4887303563247616,소설,완결,2017-05-22,정유선,편집3팀,N,S2 정산정보 누락 건 등재
402233,166682,술탄의 정원,술탄의정원,5,레진KR(1148700708),384825,가하,4910422198321152,소설,완결,2016-12-15,정유선,편집3팀,N,S2 정산정보 누락 건 등재
402240,166689,노 게임 노 라이프,노게임노라이프,5,레진KR(1148700708),498397,노게임노라이프,5036984917819392,소설,시즌완결,2016-07-07,정유선,편집3팀,N,S2 정산정보 누락 건 등재
402243,166692,클래스 통째로 인외전생,클래스통째로인생,5,레진KR(1148700708),498399,클래스통째로인외전생,5102515578994688,소설,시즌완결,2017-04-04,정유선,편집3팀,N,S2 정산정보 누락 건 등재
402256,166704,[BL] 금지된 연인,금지된연인,5,레진KR(1148700708),498405,[BL]금지된연인,5391335463059456,소설,완결,2016-08-18,정유선,편집3팀,N,S2 정산정보 누락 건 등재
402257,166705,뉴라이프,뉴라이프,5,레진KR(1148700708),379514,삼양출판사,5417620654784512,소설,완결,2015-09-07,정유선,편집3팀,N,S2 정산정보 누락 건 등재
402260,166708,시작은 형수,시작은형수,5,레진KR(1148700708),498406,시작은형수,5498396741992448,소설,완결,2016-08-11,정유선,편집3팀,N,S2 정산정보 누락 건 등재
402261,166709,[BL] 우·등·생,우·등·생,5,레진KR(1148700708),498407,[BL]우·등·생,5520716469633024,소설,완결,2016-10-13,정유선,편집3팀,N,S2 정산정보 누락 건 등재
402276,166724,네 선율에 젖고 싶어,네선율에젖고싶어,5,레진KR(1148700708),498413,네선율에젖고싶어,6012555989876736,소설,완결,2016-04-07,정유선,편집3팀,N,S2 정산정보 누락 건 등재
402277,166725,마왕을 시작하는 법,마왕을시작하는법,5,레진KR(1148700708),498414,마왕을시작하는법,6015260835708928,소설,완결,2015-12-25,정유선,편집3팀,N,S2 정산정보 누락 건 등재
402281,166729,도주극 리액터즈,도주극리액터즈,5,레진KR(1148700708),498416,도주극리액터즈,6096091754528768,소설,시즌완결,2017-05-04,정유선,편집3팀,N,S2 정산정보 누락 건 등재
402284,166732,[BL] 여동생의 남자를 득(得)했습니다,여동생의남자를득했습니다,5,레진KR(1148700708),498417,[BL]여동생의남자를득(得)했습니다,6188878223114240,소설,완결,2017-03-09,정유선,편집3팀,N,S2 정산정보 누락 건 등재
402285,166733,에드가&재호,에드가재호,5,레진KR(1148700708),498418,에드가&재호,6201402129121280,소설,완결,2016-05-26,정유선,편집3팀,N,S2 정산정보 누락 건 등재
402287,166735,[BL] I Bid You Adieu,ibidyouadieu,5,레진KR(1148700708),498419,[BL]IBidYouAdieu,6289023992856576,소설,완결,2016-10-27,정유선,편집3팀,N,S2 정산정보 누락 건 등재
402292,166740,흑룡의 반려 (외전증보판) (삽화본),흑룡의반려,5,레진KR(1148700708),462379,흑룡의반려,6471950255259648,소설,완결,2016-04-07,정유선,편집3팀,N,S2 정산정보 누락 건 등재
402299,166747,너와 처음으로 사랑을 하다,너와처음으로사랑을하다,5,레진KR(1148700708),378388,블루픽스튜디오,6546755981672448,소설,완결,2016-01-20,정유선,편집3팀,N,S2 정산정보 누락 건 등재
402300,166748,메마른 가을,메마른가을,5,레진KR(1148700708),498425,메마른가을,6547590656557056,소설,완결,2016-01-24,정유선,편집3팀,N,S2 정산정보 누락 건 등재
402303,166751,제국 황자의 취향,제국황자의취향,5,레진KR(1148700708),498428,제국황자의취향,6648081919770624,소설,완결,2016-06-23,정유선,편집3팀,N,S2 정산정보 누락 건 등재
402318,166766,[BL] 내 직장 상사는 고양이,내직장상사는고양이,5,레진KR(1148700708),480410,[BL]내직장상사는고양이,4647336469594112,소설,시즌완결,2017-08-08,정유선,편집3팀,N,S2 정산정보 누락 건 등재
402323,166770,메이드 카페에 어서 오세요,메이드카페에어서오세요,5,레진KR(1148700708),498436,메이드카페에어서오세요,4733706863640576,소설,완결,2016-09-29,정유선,편집3팀,N,S2 정산정보 누락 건 등재
402325,166772,라이프 블러드,라이프블러드,5,레진KR(1148700708),498437,라이프블러드,4781190486949888,소설,완결,2016-11-10,정유선,편집3팀,N,S2 정산정보 누락 건 등재
402331,166778,투기장의 전희,투기장의전희,5,레진KR(1148700708),498440,투기장의전희,4877506058649600,소설,완결,2016-04-18,정유선,편집3팀,N,S2 정산정보 누락 건 등재
402333,166780,과묵한 다운 씨,과묵한다운씨,5,레진KR(1148700708),498441,과묵한다운씨,4910657635352576,소설,완결,2016-03-28,정유선,편집3팀,N,S2 정산정보 누락 건 등재
402335,166782,동창생,동창생,5,레진KR(1148700708),459196,동창생,4991561296773120,소설,완결,2016-03-30,정유선,편집3팀,N,S2 정산정보 누락 건 등재
402340,166787,에뜨랑제,에뜨랑제,5,레진KR(1148700708),498443,에뜨랑제,5092720795713536,소설,완결,2016-03-16,정유선,편집3팀,N,S2 정산정보 누락 건 등재
402341,166788,그 남자에게만 야한 여자,그남자에게만야한여자,5,레진KR(1148700708),498444,그남자에게만야한여자,5094959765258240,소설,시즌완결,2017-02-15,정유선,편집3팀,N,S2 정산정보 누락 건 등재
402355,166802,"밝히는 여자, 엉큼한 남자 (개정판)",밝히는여자엉큼한남자,5,레진KR(1148700708),498450,"밝히는여자,엉큼한남자(개정판)",5379100845015040,소설,완결,2016-11-03,정유선,편집3팀,N,S2 정산정보 누락 건 등재
402362,166809,스펙테이터,스펙테이터,5,레진KR(1148700708),498455,스펙테이터,5496593649762304,소설,완결,2016-04-28,정유선,편집3팀,N,S2 정산정보 누락 건 등재
402363,166810,[BL] 저질러버렸다,저질러버렸다,5,레진KR(1148700708),384825,가하,5498387069927424,소설,완결,2016-07-28,정유선,편집3팀,N,S2 정산정보 누락 건 등재
402365,166812,악마와의 재회,악마와의재회,5,레진KR(1148700708),478285,악마와의재회,5518764951732224,소설,완결,2017-04-06,정유선,편집3팀,N,S2 정산정보 누락 건 등재
402369,166816,위험한 거래,위험한거래,5,레진KR(1148700708),410157,비즈앤노블,5590167192862720,소설,완결,2016-07-14,정유선,편집3팀,N,S2 정산정보 누락 건 등재
402374,166821,위험한 취미,위험한취미,5,레진KR(1148700708),384825,가하,5721150430117888,소설,완결,2015-11-26,정유선,편집3팀,N,S2 정산정보 누락 건 등재
402378,166825,[BL] 리컬러 (Recolor) (무삭제판),리컬러,5,레진KR(1148700708),498460,[BL]리컬러(Recolor)(무삭제판),5805836243566592,소설,완결,2099-08-24,정유선,편집3팀,N,S2 정산정보 누락 건 등재
402379,166826,헤어지는 부부,헤어지는부부,5,레진KR(1148700708),498461,헤어지는부부,5807485998333952,소설,완결,2016-03-30,정유선,편집3팀,N,S2 정산정보 누락 건 등재
402386,166833,키스 미(Kiss me),키스미,5,레진KR(1148700708),384825,가하,5916580382244864,소설,완결,2016-04-14,정유선,편집3팀,N,S2 정산정보 누락 건 등재
402387,166834,사자의 제국,사자의제국,5,레진KR(1148700708),498463,사자의제국,5940946673074176,소설,완결,2016-10-06,정유선,편집3팀,N,S2 정산정보 누락 건 등재
402388,166835,섬,섬,5,레진KR(1148700708),465147,섬,5959118510096384,소설,완결,2016-03-02,정유선,편집3팀,N,S2 정산정보 누락 건 등재
402398,166845,날 안아줘,날안아줘,5,레진KR(1148700708),498468,날안아줘,6265977658671104,소설,완결,2016-06-02,정유선,편집3팀,N,S2 정산정보 누락 건 등재
